Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2016-04-16 18:50,AUDL,Austin Sol 2016,162,D,1,2,Offense,Catch,Polk J,Gardne M,,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,270
2016-04-16 18:50,AUDL,Austin Sol 2016,162,D,1,2,Offense,Catch,Gardne M,Muniz C,,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,275
2016-04-16 18:50,AUDL,Austin Sol 2016,162,D,1,2,Offense,Catch,Muniz C,Gardne M,,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,280
2016-04-16 18:50,AUDL,Austin Sol 2016,162,D,1,2,Offense,Catch,Gardne M,Howey E,,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,284
2016-04-16 18:50,AUDL,Austin Sol 2016,162,D,1,2,Offense,Catch,Howey E,Nordgr J,,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,287
2016-04-16 18:50,AUDL,Austin Sol 2016,162,D,1,2,Offense,Catch,Nordgr J,Muniz C,,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,292
2016-04-16 18:50,AUDL,Austin Sol 2016,162,D,1,2,Offense,Catch,Muniz C,Howey E,,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,296
2016-04-16 18:50,AUDL,Austin Sol 2016,162,D,1,2,Offense,Catch,Howey E,Muniz C,,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,302
2016-04-16 18:50,AUDL,Austin Sol 2016,162,D,1,2,Offense,Catch,Muniz C,Fairfa J,,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,306
2016-04-16 18:50,AUDL,Austin Sol 2016,162,D,1,2,Offense,Catch,Fairfa J,Muniz C,,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,310
