Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2016-06-18 20:34,,Vs Cinci,6,D,2,1,Defense,Goal,,,Anonymous,,Johnson,Geoff,Zeman,Williams,Furse,Champe,Von,,,,,,,,,,,,,,,,,,,,,,309
2016-06-18 20:34,,Vs Cinci,203,O,3,1,Offense,Catch,Yiding,Fergus,,,Geoff,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,338
2016-06-18 20:34,,Vs Cinci,203,O,3,1,Offense,Catch,Fergus,Yiding,,,Geoff,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,347
2016-06-18 20:34,,Vs Cinci,203,O,3,1,Offense,Throwaway,Yiding,Anonymous,,,Geoff,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,353
2016-06-18 20:34,,Vs Cinci,203,O,3,1,Defense,D,,,Adrian,,Geoff,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,384
2016-06-18 20:34,,Vs Cinci,203,O,3,1,Offense,Catch,Adrian,Yiding,,,Geoff,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,407
2016-06-18 20:34,,Vs Cinci,203,O,3,1,Offense,Catch,Yiding,Shey,,,Geoff,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,411
2016-06-18 20:34,,Vs Cinci,203,O,3,1,Offense,Catch,Shey,Stogdon,,,Geoff,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,415
2016-06-18 20:34,,Vs Cinci,203,O,3,1,Offense,Catch,Stogdon,Yiding,,,Geoff,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,419
2016-06-18 20:34,,Vs Cinci,203,O,3,1,Offense,Catch,Yiding,Adrian,,,Geoff,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,423
2016-06-18 20:34,,Vs Cinci,203,O,3,1,Offense,Catch,Adrian,Shey,,,Geoff,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,427
2016-06-18 20:34,,Vs Cinci,203,O,3,1,Offense,Catch,Shey,Fergus,,,Geoff,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,431
2016-06-18 20:34,,Vs Cinci,203,O,3,1,Offense,Catch,Fergus,Pardo,,,Geoff,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,435
2016-06-18 20:34,,Vs Cinci,203,O,3,1,Offense,Drop,Pardo,Yiding,,,Geoff,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,444
2016-06-18 20:34,,Vs Cinci,203,O,3,1,Defense,D,,,Shey,,Geoff,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,468
2016-06-18 20:34,,Vs Cinci,203,O,3,1,Offense,Catch,Yiding,Miller,,,Geoff,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,522
2016-06-18 20:34,,Vs Cinci,203,O,3,1,Offense,Catch,Miller,Stogdon,,,Geoff,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,526
2016-06-18 20:34,,Vs Cinci,203,O,3,1,Offense,Catch,Stogdon,Pardo,,,Geoff,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,530
2016-06-18 20:34,,Vs Cinci,203,O,3,1,Offense,Catch,Pardo,Fergus,,,Geoff,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,534
2016-06-18 20:34,,Vs Cinci,203,O,3,1,Offense,Goal,Fergus,Yiding,,,Geoff,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,539
2016-06-18 20:34,,Vs Cinci,117,D,3,2,Defense,PullOb,,,Sykora,,Williams,Sykora,Woods,Vock,J-Rob,Egan,DW,,,,,,,,,,,,,,,,,,,,,,600
2016-06-18 20:34,,Vs Cinci,117,D,3,2,Defense,Throwaway,,,Anonymous,,Williams,Sykora,Woods,Vock,J-Rob,Egan,DW,,,,,,,,,,,,,,,,,,,,,,686
2016-06-18 20:34,,Vs Cinci,117,D,3,2,Offense,Throwaway,Williams,Anonymous,,,Williams,Sykora,Woods,Vock,J-Rob,Egan,DW,,,,,,,,,,,,,,,,,,,,,,702
2016-06-18 20:34,,Vs Cinci,117,D,3,2,Defense,Goal,,,Anonymous,,Williams,Sykora,Woods,Vock,J-Rob,Egan,DW,,,,,,,,,,,,,,,,,,,,,,715
2016-06-18 20:34,,Vs Cinci,53,O,4,2,Offense,Catch,Williams,Champe,,,Johnson,Geoff,Zeman,Williams,Furse,Champe,Von,,,,,,,,,,,,,,,,,,,,,,771
2016-06-18 20:34,,Vs Cinci,53,O,4,2,Offense,Throwaway,Champe,Anonymous,,,Johnson,Geoff,Zeman,Williams,Furse,Champe,Von,,,,,,,,,,,,,,,,,,,,,,785
2016-06-18 20:34,,Vs Cinci,53,O,4,2,Defense,D,,,Champe,,Johnson,Geoff,Zeman,Williams,Furse,Champe,Von,,,,,,,,,,,,,,,,,,,,,,790
2016-06-18 20:34,,Vs Cinci,53,O,4,2,Offense,Catch,Champe,Geoff,,,Johnson,Geoff,Zeman,Williams,Furse,Champe,Von,,,,,,,,,,,,,,,,,,,,,,798
2016-06-18 20:34,,Vs Cinci,53,O,4,2,Offense,Goal,Geoff,Von,,,Johnson,Geoff,Zeman,Williams,Furse,Champe,Von,,,,,,,,,,,,,,,,,,,,,,822
2016-06-18 20:34,,Vs Cinci,15,D,4,3,Defense,Pull,,,Adrian,6.428,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,882
2016-06-18 20:34,,Vs Cinci,15,D,4,3,Defense,Goal,,,Anonymous,,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,895
2016-06-18 20:34,,Vs Cinci,42,O,5,3,Offense,Catch,Woods,J-Rob,,,Sykora,Woods,Vock,J-Rob,Shey,Egan,DW,,,,,,,,,,,,,,,,,,,,,,954
2016-06-18 20:34,,Vs Cinci,42,O,5,3,Offense,Catch,J-Rob,Woods,,,Sykora,Woods,Vock,J-Rob,Shey,Egan,DW,,,,,,,,,,,,,,,,,,,,,,963
2016-06-18 20:34,,Vs Cinci,42,O,5,3,Offense,Catch,Woods,Egan,,,Sykora,Woods,Vock,J-Rob,Shey,Egan,DW,,,,,,,,,,,,,,,,,,,,,,970
2016-06-18 20:34,,Vs Cinci,42,O,5,3,Offense,Catch,Egan,Sykora,,,Sykora,Woods,Vock,J-Rob,Shey,Egan,DW,,,,,,,,,,,,,,,,,,,,,,974
2016-06-18 20:34,,Vs Cinci,42,O,5,3,Offense,Catch,Sykora,Shey,,,Sykora,Woods,Vock,J-Rob,Shey,Egan,DW,,,,,,,,,,,,,,,,,,,,,,980
2016-06-18 20:34,,Vs Cinci,42,O,5,3,Offense,Catch,Shey,J-Rob,,,Sykora,Woods,Vock,J-Rob,Shey,Egan,DW,,,,,,,,,,,,,,,,,,,,,,984
2016-06-18 20:34,,Vs Cinci,42,O,5,3,Offense,Catch,J-Rob,Sykora,,,Sykora,Woods,Vock,J-Rob,Shey,Egan,DW,,,,,,,,,,,,,,,,,,,,,,990
2016-06-18 20:34,,Vs Cinci,42,O,5,3,Offense,Goal,Sykora,J-Rob,,,Sykora,Woods,Vock,J-Rob,Shey,Egan,DW,,,,,,,,,,,,,,,,,,,,,,994
