Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2016-05-21 15:59,AUDL,Toronto Rush,48,O,4,4,Offense,Catch,Derek A,Kinley G,,,Kinley G,Mike L,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,758
2016-05-21 15:59,AUDL,Toronto Rush,48,O,4,4,Offense,Catch,Kinley G,Kielan W,,,Kinley G,Mike L,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,767
2016-05-21 15:59,AUDL,Toronto Rush,48,O,4,4,Offense,Catch,Kielan W,Kinley G,,,Kinley G,Mike L,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,774
2016-05-21 15:59,AUDL,Toronto Rush,48,O,4,4,Offense,Catch,Kinley G,Mike L,,,Kinley G,Mike L,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,780
2016-05-21 15:59,AUDL,Toronto Rush,48,O,4,4,Offense,Catch,Mike L,Kielan W,,,Kinley G,Mike L,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,784
2016-05-21 15:59,AUDL,Toronto Rush,48,O,4,4,Offense,Catch,Kielan W,Léon FN,,,Kinley G,Mike L,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,788
2016-05-21 15:59,AUDL,Toronto Rush,48,O,4,4,Offense,Catch,Léon FN,Kinley G,,,Kinley G,Mike L,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,792
2016-05-21 15:59,AUDL,Toronto Rush,48,O,4,4,Offense,Catch,Kinley G,Kielan W,,,Kinley G,Mike L,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,799
2016-05-21 15:59,AUDL,Toronto Rush,48,O,4,4,Offense,Goal,Kielan W,Mike L,,,Kinley G,Mike L,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,804
2016-05-21 15:59,AUDL,Toronto Rush,48,D,5,4,Defense,Pull,,,Nick B,8.064,Alec A,Andy C,Nick B,M Hogel,Cooper B,Jordan M,Russ N,,,,,,,,,,,,,,,,,,,,,,889
2016-05-21 15:59,AUDL,Toronto Rush,48,D,5,4,Defense,D,,,Jordan M,,Alec A,Andy C,Nick B,M Hogel,Cooper B,Jordan M,Russ N,,,,,,,,,,,,,,,,,,,,,,907
2016-05-21 15:59,AUDL,Toronto Rush,48,D,5,4,Offense,Goal,Nick B,Cooper B,,,Alec A,Andy C,Nick B,M Hogel,Cooper B,Jordan M,Russ N,,,,,,,,,,,,,,,,,,,,,,935
2016-05-21 15:59,AUDL,Toronto Rush,6,D,5,5,Defense,Pull,,,Nick B,5.598,Alec A,P Mensah,Nick B,Cooper B,Luke P,M OBrien,Craig F,,,,,,,,,,,,,,,,,,,,,,978
2016-05-21 15:59,AUDL,Toronto Rush,6,D,5,5,Defense,Goal,,,Anonymous,,Alec A,P Mensah,Nick B,Cooper B,Luke P,M OBrien,Craig F,,,,,,,,,,,,,,,,,,,,,,982
2016-05-21 15:59,AUDL,Toronto Rush,142,O,6,5,Offense,Catch,Derek A,Kinley G,,,M Berg,Kinley G,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,1009
2016-05-21 15:59,AUDL,Toronto Rush,142,O,6,5,Offense,Catch,Kinley G,Kielan W,,,M Berg,Kinley G,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,1018
2016-05-21 15:59,AUDL,Toronto Rush,142,O,6,5,Offense,Throwaway,Kielan W,Anonymous,,,M Berg,Kinley G,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,1031
